Days_since_March1,cases,SGTF_proportion,mean_CT,OR_only,vaccinated
453,192,0.5725995316159255,28.314285714285717,20.85714285714285,0.5884427973286617
454,148,0.5362997658079629,27.95714285714286,20.428571428571423,0.5912087607590518
455,161,0.5000000000000003,27.6,19.999999999999996,0.5935458509721402
456,178,0.46428571428571463,27.28571428571429,17.14285714285714,0.5957131702539823
457,259,0.42857142857142894,26.971428571428575,14.285714285714281,0.596918316401733
458,276,0.39285714285714324,26.657142857142862,11.428571428571423,0.5983802901945604
459,273,0.35714285714285754,26.34285714285715,8.571428571428566,0.6000581480948435
460,267,0.32142857142857184,26.028571428571436,5.714285714285708,0.6019295572638799
461,221,0.28571428571428614,25.714285714285722,2.857142857142851,0.6037742910977997
462,286,0.25000000000000044,25.40000000000001,-6.217248937900877e-15,0.6064627099493624
463,428,0.28571428571428614,25.971428571428582,3.1428571428571366,0.6082569881106584
464,382,0.32142857142857184,26.542857142857155,6.285714285714279,0.6095936498641006
465,406,0.35714285714285754,27.114285714285728,9.428571428571422,0.6116830109960281
466,348,0.39285714285714324,27.6857142857143,12.571428571428564,0.6144634494144661
467,361,0.42857142857142894,28.257142857142874,15.714285714285706,0.6167335411114475
