areaCode,areaName,areaType,date,newCasesBySpecimenDate
N92000002,Northern Ireland,nation,2020-06-18,7
N92000002,Northern Ireland,nation,2020-06-17,5
N92000002,Northern Ireland,nation,2020-06-16,11
N92000002,Northern Ireland,nation,2020-06-15,19
N92000002,Northern Ireland,nation,2020-06-14,8
N92000002,Northern Ireland,nation,2020-06-13,10
N92000002,Northern Ireland,nation,2020-06-12,10
N92000002,Northern Ireland,nation,2020-06-11,10
N92000002,Northern Ireland,nation,2020-06-10,16
N92000002,Northern Ireland,nation,2020-06-09,11
N92000002,Northern Ireland,nation,2020-06-08,14
N92000002,Northern Ireland,nation,2020-06-07,5
N92000002,Northern Ireland,nation,2020-06-06,8
N92000002,Northern Ireland,nation,2020-06-05,23
N92000002,Northern Ireland,nation,2020-06-04,11
N92000002,Northern Ireland,nation,2020-06-03,11
N92000002,Northern Ireland,nation,2020-06-02,20
N92000002,Northern Ireland,nation,2020-06-01,23
N92000002,Northern Ireland,nation,2020-05-31,25
N92000002,Northern Ireland,nation,2020-05-30,12
N92000002,Northern Ireland,nation,2020-05-29,20
